"Start"	"End"	"Segment"	"NGS_read_count"
69	1240	"NP"	1
388	1381	"NP"	1
75	1332	"NP"	1
207	1376	"NP"	1
296	1312	"NP"	1
71	1122	"NP"	1
277	1333	"NP"	1
64	1230	"NP"	1
81	1336	"NP"	1
199	1045	"NP"	1
347	1338	"NP"	1
313	1227	"NP"	1
66	1031	"NP"	1
143	1145	"NP"	1
225	1284	"NP"	1
210	1206	"NP"	1
344	1066	"NP"	1
301	1020	"NP"	1
308	1079	"NP"	1
380	1170	"NP"	1
336	1342	"NP"	1
140	1085	"NP"	1
377	1182	"NP"	1
337	1344	"NP"	1
324	1135	"NP"	1
154	1209	"NP"	1
350	989	"NP"	1
203	1214	"NP"	1
239	1294	"NP"	1
84	1127	"NP"	1
85	1157	"NP"	1
222	1347	"NP"	1
220	1325	"NP"	1
360	1353	"NP"	1
311	1108	"NP"	1
271	1033	"NP"	1
387	1079	"NP"	1
287	1022	"NP"	1
80	1052	"NP"	1
267	1198	"NP"	1
120	1257	"NP"	1
310	1103	"NP"	1
326	1343	"NP"	1
307	1306	"NP"	1
73	1085	"NP"	1
99	1232	"NP"	1
170	1354	"NP"	1
290	1002	"NP"	1
193	1285	"NP"	1
156	1061	"NP"	1
185	1288	"NP"	1
177	1339	"NP"	1
152	1248	"NP"	1
236	1044	"NP"	1
285	1117	"NP"	1
256	1347	"NP"	1
289	1085	"NP"	1
338	1323	"NP"	1
235	1042	"NP"	1
359	1093	"NP"	1
269	1298	"NP"	1
243	1314	"NP"	1
363	1188	"NP"	1
247	1286	"NP"	1
105	1278	"NP"	1
76	1346	"NP"	1
115	1236	"NP"	1
334	1331	"NP"	1
88	1230	"NP"	1
147	1214	"NP"	1
362	1221	"NP"	1
52	1105	"NP"	1
307	1115	"NP"	1
203	1136	"NP"	1
200	1311	"NP"	1
371	1318	"NP"	1
161	1104	"NP"	1
68	1164	"NP"	1
285	1223	"NP"	1
167	1148	"NP"	1
91	1334	"NP"	1
143	1204	"NP"	1
209	1132	"NP"	1
316	1314	"NP"	1
209	1318	"NP"	1
111	1290	"NP"	1
253	1339	"NP"	1
350	1380	"NP"	1
156	1340	"NP"	1
156	1104	"NP"	1
91	1338	"NP"	1
159	1243	"NP"	1
260	1194	"NP"	1
348	1279	"NP"	1
367	1166	"NP"	1
90	1215	"NP"	1
103	1284	"NP"	1
380	1104	"NP"	1
293	1352	"NP"	1
311	1004	"NP"	1
71	1335	"NP"	1
229	1054	"NP"	1
343	1162	"NP"	1
273	1010	"NP"	1
140	1048	"NP"	1
89	1307	"NP"	1
233	1077	"NP"	1
210	1079	"NP"	1
308	1030	"NP"	1
364	1003	"NP"	1
342	1086	"NP"	1
164	1035	"NP"	1
169	1123	"NP"	1
254	1127	"NP"	1
248	1191	"NP"	1
222	1251	"NP"	1
58	992	"NP"	1
101	1125	"NP"	1
224	1251	"NP"	1
382	1076	"NP"	1
150	1290	"NP"	1
284	1137	"NP"	1
79	1107	"NP"	1
384	1225	"NP"	1
210	1174	"NP"	1
212	1245	"NP"	1
135	994	"NP"	1
157	1189	"NP"	1
87	1121	"NP"	1
339	1337	"NP"	1
321	1358	"NP"	1
234	1174	"NP"	1
303	1116	"NP"	1
216	1324	"NP"	1
306	1360	"NP"	1
151	1167	"NP"	1
150	1026	"NP"	1
67	1332	"NP"	1
243	1236	"NP"	1
379	1343	"NP"	1
179	1152	"NP"	1
345	1216	"NP"	1
77	1186	"NP"	1
126	1254	"NP"	1
352	1154	"NP"	1
339	1233	"NP"	1
355	1184	"NP"	1
176	1260	"NP"	1
166	1210	"NP"	1
148	1194	"NP"	1
272	1352	"NP"	1
342	1136	"NP"	1
133	1285	"NP"	1
320	1221	"NP"	1
94	1241	"NP"	1
68	1350	"NP"	1
100	1214	"NP"	1
170	1238	"NP"	1
112	1173	"NP"	1
223	1102	"NP"	1
272	1254	"NP"	1
128	1012	"NP"	1
373	1277	"NP"	1
270	1125	"NP"	1
195	1032	"NP"	1
319	1079	"NP"	1
75	1288	"NP"	1
213	1259	"NP"	1
304	1181	"NP"	1
172	1183	"NP"	1
63	1298	"NP"	1
258	1235	"NP"	1
358	1316	"NP"	1
68	1385	"NP"	1
319	1097	"NP"	1
160	1278	"NP"	1
315	1011	"NP"	1
179	1098	"NP"	1
119	1079	"NP"	1
128	994	"NP"	1
371	1248	"NP"	1
146	994	"NP"	1
93	1204	"NP"	1
335	996	"NP"	1
359	1100	"NP"	1
125	1063	"NP"	1
355	1113	"NP"	1
225	1297	"NP"	1
259	1384	"NP"	1
369	1050	"NP"	1
77	1250	"NP"	1
227	1350	"NP"	1
281	1248	"NP"	1
256	1376	"NP"	1
191	1273	"NP"	1
93	1217	"NP"	1
90	1325	"NP"	1
85	1172	"NP"	1
106	1060	"NP"	1
153	1369	"NP"	1
125	1044	"NP"	1
51	1282	"NP"	1
359	1243	"NP"	1
116	1375	"NP"	1
77	1208	"NP"	1
147	1028	"NP"	1
214	1159	"NP"	1
289	1229	"NP"	1
215	1116	"NP"	1
330	1301	"NP"	1
335	1292	"NP"	1
259	1237	"NP"	1
181	1203	"NP"	1
98	1099	"NP"	1
180	1021	"NP"	1
93	1365	"NP"	1
89	1207	"NP"	1
115	1087	"NP"	1
57	1274	"NP"	1
157	1359	"NP"	1
130	1279	"NP"	1
230	1097	"NP"	1
102	1036	"NP"	1
330	1046	"NP"	1
87	1127	"NP"	1
394	1169	"NP"	1
373	1013	"NP"	1
342	1021	"NP"	1
150	1171	"NP"	1
141	1089	"NP"	1
186	1081	"NP"	1
115	1000	"NP"	1
375	1237	"NP"	1
53	1257	"NP"	1
297	1057	"NP"	1
288	1314	"NP"	1
207	1361	"NP"	1
271	1182	"NP"	1
391	1282	"NP"	1
208	1376	"NP"	1
140	1302	"NP"	1
115	1076	"NP"	1
251	991	"NP"	1
157	1307	"NP"	1
389	1309	"NP"	1
84	1209	"NP"	1
310	1196	"NP"	1
284	1126	"NP"	1
333	1294	"NP"	1
383	1304	"NP"	1
113	1185	"NP"	1
148	1203	"NP"	1
85	1309	"NP"	1
138	1079	"NP"	1
204	1132	"NP"	1
386	1151	"NP"	1
124	1068	"NP"	1
171	1345	"NP"	1
306	1147	"NP"	1
260	1261	"NP"	1
284	1035	"NP"	1
110	1284	"NP"	1
361	1226	"NP"	1
248	1235	"NP"	1
58	1278	"NP"	1
150	1098	"NP"	1
269	1241	"NP"	1
381	1254	"NP"	1
235	1250	"NP"	1
333	1069	"NP"	1
320	1262	"NP"	1
61	1302	"NP"	1
294	1217	"NP"	1
215	1213	"NP"	1
136	1050	"NP"	1
281	1195	"NP"	1
82	1276	"NP"	1
350	1331	"NP"	1
285	1359	"NP"	1
136	1330	"NP"	1
281	1306	"NP"	1
362	1303	"NP"	1
258	1061	"NP"	1
193	1021	"NP"	1
113	1153	"NP"	1
117	1197	"NP"	1
86	1263	"NP"	1
230	1327	"NP"	1
340	1076	"NP"	1
101	1247	"NP"	1
360	1198	"NP"	1
389	1135	"NP"	1
184	1270	"NP"	1
277	1067	"NP"	1
78	1266	"NP"	1
97	1345	"NP"	1
92	1244	"NP"	1
190	1368	"NP"	1
185	1000	"NP"	1
291	1258	"NP"	1
360	1186	"NP"	1
391	1062	"NP"	1
344	1230	"NP"	1
140	1109	"NP"	1
386	1102	"NP"	1
117	1165	"NP"	1
176	1137	"NP"	1
279	1017	"NP"	1
290	1160	"NP"	1
243	1099	"NP"	1
139	1378	"NP"	1
122	1174	"NP"	1
146	1232	"NP"	1
369	1119	"NP"	1
61	1233	"NP"	1
106	1312	"NP"	1
273	1028	"NP"	1
350	1297	"NP"	1
185	1067	"NP"	1
315	1021	"NP"	1
381	1238	"NP"	1
308	1274	"NP"	1
159	990	"NP"	1
154	1202	"NP"	1
194	1179	"NP"	1
382	1023	"NP"	1
255	1353	"NP"	1
389	1342	"NP"	1
258	1245	"NP"	1
181	1190	"NP"	1
133	1285	"NP"	1
311	1241	"NP"	1
321	1133	"NP"	1
245	1115	"NP"	1
177	1257	"NP"	1
72	1074	"NP"	1
245	1371	"NP"	1
181	991	"NP"	1
199	1025	"NP"	1
77	1240	"NP"	1
355	1180	"NP"	1
379	1265	"NP"	1
232	1335	"NP"	1
223	1254	"NP"	1
62	1130	"NP"	1
172	1308	"NP"	1
69	1171	"NP"	1
232	1032	"NP"	1
95	1306	"NP"	1
199	1048	"NP"	1
243	1135	"NP"	1
195	1308	"NP"	1
101	1369	"NP"	1
368	1307	"NP"	1
210	1112	"NP"	1
254	1250	"NP"	1
267	1018	"NP"	1
172	1198	"NP"	1
101	1049	"NP"	1
139	1171	"NP"	1
115	1111	"NP"	1
293	1051	"NP"	1
182	1053	"NP"	1
229	1346	"NP"	1
308	1127	"NP"	1
91	1015	"NP"	1
284	1317	"NP"	1
230	1382	"NP"	1
249	1265	"NP"	1
324	1247	"NP"	1
390	1351	"NP"	1
316	1333	"NP"	1
156	1356	"NP"	1
262	1047	"NP"	1
279	1142	"NP"	1
175	1043	"NP"	1
314	1109	"NP"	1
146	1077	"NP"	1
165	1222	"NP"	1
136	1011	"NP"	1
248	1378	"NP"	1
67	1154	"NP"	1
366	1122	"NP"	1
361	1306	"NP"	1
165	1296	"NP"	1
282	1249	"NP"	1
136	1108	"NP"	1
294	1334	"NP"	1
175	1181	"NP"	1
121	1220	"NP"	1
343	1195	"NP"	1
62	1340	"NP"	1
255	1244	"NP"	1
133	1135	"NP"	1
176	1042	"NP"	1
265	1117	"NP"	1
139	1186	"NP"	1
341	1228	"NP"	1
220	1019	"NP"	1
388	1049	"NP"	1
314	1305	"NP"	1
192	1227	"NP"	1
116	1146	"NP"	1
144	1310	"NP"	1
167	1069	"NP"	1
320	1094	"NP"	1
111	1129	"NP"	1
299	1104	"NP"	1
135	1238	"NP"	1
243	1004	"NP"	1
294	1057	"NP"	1
153	1162	"NP"	1
89	1121	"NP"	1
58	1287	"NP"	1
379	1051	"NP"	1
275	998	"NP"	1
214	1196	"NP"	1
141	1162	"NP"	1
128	1052	"NP"	1
175	1125	"NP"	1
217	1285	"NP"	1
100	997	"NP"	1
60	1132	"NP"	1
275	1365	"NP"	1
302	1166	"NP"	1
155	1125	"NP"	1
126	1211	"NP"	1
189	1167	"NP"	1
282	1061	"NP"	1
302	1258	"NP"	1
198	1022	"NP"	1
393	1267	"NP"	1
111	1188	"NP"	1
237	1051	"NP"	1
365	1225	"NP"	1
322	1217	"NP"	1
298	1163	"NP"	1
155	1085	"NP"	1
372	1213	"NP"	1
370	1274	"NP"	1
187	1326	"NP"	1
244	1232	"NP"	1
52	1169	"NP"	1
266	1109	"NP"	1
285	1201	"NP"	1
298	1140	"NP"	1
60	1026	"NP"	1
269	1059	"NP"	1
345	1369	"NP"	1
267	1164	"NP"	1
305	1053	"NP"	1
332	1193	"NP"	1
202	1087	"NP"	1
225	1158	"NP"	1
337	1166	"NP"	1
164	1162	"NP"	1
280	1236	"NP"	1
286	1090	"NP"	1
257	1179	"NP"	1
328	1300	"NP"	1
78	1028	"NP"	1
389	1144	"NP"	1
117	1203	"NP"	1
272	1158	"NP"	1
132	1297	"NP"	1
80	1065	"NP"	1
280	1113	"NP"	1
281	1079	"NP"	1
196	1096	"NP"	1
63	1324	"NP"	1
212	1386	"NP"	1
265	1125	"NP"	1
271	1035	"NP"	1
130	1258	"NP"	1
299	990	"NP"	1
101	1154	"NP"	1
194	1327	"NP"	1
190	1375	"NP"	1
250	1219	"NP"	1
316	1034	"NP"	1
151	1161	"NP"	1
388	1263	"NP"	1
313	1226	"NP"	1
165	1065	"NP"	1
279	1076	"NP"	1
355	1351	"NP"	1
201	1156	"NP"	1
101	1226	"NP"	1
248	1171	"NP"	1
90	1330	"NP"	1
387	1032	"NP"	1
281	1335	"NP"	1
206	1341	"NP"	1
159	1021	"NP"	1
106	1383	"NP"	1
51	1263	"NP"	1
379	1042	"NP"	1
359	1251	"NP"	1
143	992	"NP"	1
372	1091	"NP"	1
129	1160	"NP"	1
350	1203	"NP"	1
356	1375	"NP"	1
300	1386	"NP"	1
158	1036	"NP"	1
125	1074	"NP"	1
369	1009	"NP"	1
189	1123	"NP"	1
108	1356	"NP"	1
98	1356	"NP"	1
181	1069	"NP"	1
354	1367	"NP"	1
388	1320	"NP"	1
380	1178	"NP"	1
379	1091	"NP"	1
344	1046	"NP"	1
358	1038	"NP"	1
342	1188	"NP"	1
151	1153	"NP"	1
335	1307	"NP"	1
252	1030	"NP"	1
128	1148	"NP"	1
210	994	"NP"	1
223	1179	"NP"	1
353	1255	"NP"	1
192	988	"NP"	1
207	1033	"NP"	1
356	1331	"NP"	1
275	1011	"NP"	1
391	1277	"NP"	1
306	1092	"NP"	1
290	1385	"NP"	1
53	991	"NP"	1
317	1229	"NP"	1
254	1151	"NP"	1
301	1060	"NP"	1
227	1239	"NP"	1
270	1092	"NP"	1
131	1026	"NP"	1
242	1272	"NP"	1
90	1335	"NP"	1
272	1036	"NP"	1
80	1295	"NP"	1
245	1130	"NP"	1
129	1219	"NP"	1
134	1157	"NP"	1
88	1366	"NP"	1
169	1319	"NP"	1
133	1096	"NP"	1
276	1124	"NP"	1
167	1117	"NP"	1
63	1075	"NP"	1
213	1274	"NP"	1
351	1188	"NP"	1
368	1037	"NP"	1
175	1279	"NP"	1
153	1015	"NP"	1
146	1346	"NP"	1
81	1343	"NP"	1
71	1174	"NP"	1
124	1224	"NP"	1
262	1037	"NP"	1
322	1252	"NP"	1
178	1092	"NP"	1
146	1289	"NP"	1
258	1093	"NP"	1
229	1118	"NP"	1
107	1039	"NP"	1
101	1309	"NP"	1
227	1098	"NP"	1
332	1076	"NP"	1
223	1351	"NP"	1
157	1236	"NP"	1
140	1150	"NP"	1
220	1169	"NP"	1
234	1286	"NP"	1
290	1015	"NP"	1
172	1142	"NP"	1
91	1252	"NP"	1
238	1362	"NP"	1
363	1155	"NP"	1
349	1120	"NP"	1
150	1146	"NP"	1
57	1224	"NP"	1
158	1028	"NP"	1
239	1207	"NP"	1
389	1249	"NP"	1
264	1097	"NP"	1
309	1100	"NP"	1
289	1082	"NP"	1
117	1043	"NP"	1
360	1370	"NP"	1
182	1250	"NP"	1
156	991	"NP"	1
82	1035	"NP"	1
288	1302	"NP"	1
249	1149	"NP"	1
125	1075	"NP"	1
66	1203	"NP"	1
110	1133	"NP"	1
339	1033	"NP"	1
351	1071	"NP"	1
207	1230	"NP"	1
108	1106	"NP"	1
332	1258	"NP"	1
324	1081	"NP"	1
160	1323	"NP"	1
267	1254	"NP"	1
362	1160	"NP"	1
374	1214	"NP"	1
267	1387	"NP"	1
116	1373	"NP"	1
66	1109	"NP"	1
216	1170	"NP"	1
238	1098	"NP"	1
122	1386	"NP"	1
340	1367	"NP"	1
180	1042	"NP"	1
96	1007	"NP"	1
330	1385	"NP"	1
284	1112	"NP"	1
343	1116	"NP"	1
238	1172	"NP"	1
351	1138	"NP"	1
113	1325	"NP"	1
66	1154	"NP"	1
273	1043	"NP"	1
67	1352	"NP"	1
302	1319	"NP"	1
247	1135	"NP"	1
139	1254	"NP"	1
286	1024	"NP"	1
224	1042	"NP"	1
149	1255	"NP"	1
58	1042	"NP"	1
391	1026	"NP"	1
69	1273	"NP"	1
336	1363	"NP"	1
235	1201	"NP"	1
125	1297	"NP"	1
238	1200	"NP"	1
87	1052	"NP"	1
218	1281	"NP"	1
200	1134	"NP"	1
137	1157	"NP"	1
134	1215	"NP"	1
350	1332	"NP"	1
113	1315	"NP"	1
92	1315	"NP"	1
316	1212	"NP"	1
82	1007	"NP"	1
180	1083	"NP"	1
199	993	"NP"	1
350	1212	"NP"	1
338	1356	"NP"	1
312	1218	"NP"	1
178	1048	"NP"	1
328	1055	"NP"	1
110	1297	"NP"	1
140	1080	"NP"	1
162	1108	"NP"	1
135	1336	"NP"	1
147	1261	"NP"	1
264	1012	"NP"	1
359	1111	"NP"	1
84	1379	"NP"	1
368	1245	"NP"	1
358	1100	"NP"	1
249	1067	"NP"	1
384	1313	"NP"	1
179	1298	"NP"	1
334	1158	"NP"	1
170	1208	"NP"	1
127	1255	"NP"	1
141	1054	"NP"	1
110	1329	"NP"	1
121	1148	"NP"	1
241	1016	"NP"	1
365	1089	"NP"	1
338	1307	"NP"	1
265	1115	"NP"	1
369	1165	"NP"	1
389	989	"NP"	1
375	1028	"NP"	1
200	1238	"NP"	1
198	1214	"NP"	1
118	1264	"NP"	1
347	1330	"NP"	1
103	1269	"NP"	1
361	1381	"NP"	1
336	1292	"NP"	1
163	1156	"NP"	1
376	1252	"NP"	1
330	1289	"NP"	1
332	1323	"NP"	1
349	1340	"NP"	1
166	1076	"NP"	1
225	1065	"NP"	1
199	1024	"NP"	1
63	1031	"NP"	1
83	1387	"NP"	1
119	1372	"NP"	1
219	1041	"NP"	1
234	1108	"NP"	1
379	1310	"NP"	1
389	1093	"NP"	1
110	1359	"NP"	1
328	1315	"NP"	1
366	1048	"NP"	1
209	1278	"NP"	1
293	1125	"NP"	1
226	1225	"NP"	1
145	1286	"NP"	1
387	1191	"NP"	1
302	1060	"NP"	1
269	1184	"NP"	1
195	1089	"NP"	1
332	1370	"NP"	1
136	1365	"NP"	1
119	1378	"NP"	1
105	1025	"NP"	1
318	1234	"NP"	1
283	1093	"NP"	1
147	1097	"NP"	1
114	1128	"NP"	1
252	1283	"NP"	1
71	1343	"NP"	1
322	1188	"NP"	1
370	1182	"NP"	1
132	1029	"NP"	1
249	1360	"NP"	1
212	1053	"NP"	1
66	1373	"NP"	1
170	1224	"NP"	1
98	1024	"NP"	1
381	1030	"NP"	1
360	1360	"NP"	1
279	1103	"NP"	1
325	1370	"NP"	1
380	1282	"NP"	1
103	1005	"NP"	1
143	1269	"NP"	1
146	1021	"NP"	1
345	1049	"NP"	1
57	1316	"NP"	1
329	1111	"NP"	1
156	1312	"NP"	1
187	1071	"NP"	1
116	1059	"NP"	1
141	1029	"NP"	1
244	1323	"NP"	1
341	996	"NP"	1
346	1279	"NP"	1
239	1268	"NP"	1
234	1264	"NP"	1
297	1331	"NP"	1
210	1329	"NP"	1
79	1251	"NP"	1
361	1230	"NP"	1
317	1089	"NP"	1
256	1205	"NP"	1
297	1192	"NP"	1
345	1094	"NP"	1
259	1307	"NP"	1
391	1337	"NP"	1
65	1046	"NP"	1
242	1078	"NP"	1
192	1358	"NP"	1
354	1137	"NP"	1
179	1227	"NP"	1
351	1140	"NP"	1
103	1351	"NP"	1
195	1019	"NP"	1
245	1155	"NP"	1
393	1283	"NP"	1
325	1168	"NP"	1
360	1334	"NP"	1
167	1156	"NP"	1
60	1010	"NP"	1
287	1047	"NP"	1
223	1329	"NP"	1
130	1300	"NP"	1
376	1174	"NP"	1
364	1171	"NP"	1
343	1184	"NP"	1
315	1274	"NP"	1
60	1002	"NP"	1
149	1321	"NP"	1
179	1111	"NP"	1
124	1383	"NP"	1
287	1126	"NP"	1
108	1292	"NP"	1
352	1143	"NP"	1
212	1198	"NP"	1
68	1154	"NP"	1
232	1274	"NP"	1
79	1172	"NP"	1
164	1012	"NP"	1
197	1013	"NP"	1
234	1153	"NP"	1
194	1237	"NP"	1
363	1362	"NP"	1
78	1298	"NP"	1
238	1123	"NP"	1
219	1186	"NP"	1
327	1121	"NP"	1
221	1142	"NP"	1
165	1027	"NP"	1
363	1281	"NP"	1
244	1248	"NP"	1
192	1140	"NP"	1
314	1274	"NP"	1
59	1308	"NP"	1
177	1178	"NP"	1
264	1233	"NP"	1
145	1248	"NP"	1
278	1131	"NP"	1
117	1238	"NP"	1
377	1290	"NP"	1
395	1240	"NP"	1
377	1319	"NP"	1
378	1224	"NP"	1
154	1191	"NP"	1
141	1382	"NP"	1
106	1132	"NP"	1
332	1234	"NP"	1
379	1043	"NP"	1
296	1245	"NP"	1
307	1178	"NP"	1
268	1156	"NP"	1
308	1363	"NP"	1
274	1005	"NP"	1
183	1192	"NP"	1
212	1321	"NP"	1
274	995	"NP"	1
120	1106	"NP"	1
182	1276	"NP"	1
117	1160	"NP"	1
299	1369	"NP"	1
155	1298	"NP"	1
143	1313	"NP"	1
233	1360	"NP"	1
377	1377	"NP"	1
200	1328	"NP"	1
258	1088	"NP"	1
219	1355	"NP"	1
219	1123	"NP"	1
274	1226	"NP"	1
186	1316	"NP"	1
288	1102	"NP"	1
223	1239	"NP"	1
158	1168	"NP"	1
102	1105	"NP"	1
222	1169	"NP"	1
82	1037	"NP"	1
88	1250	"NP"	1
165	993	"NP"	1
232	1338	"NP"	1
192	997	"NP"	1
229	1112	"NP"	1
235	1270	"NP"	1
82	1003	"NP"	1
275	1147	"NP"	1
383	1369	"NP"	1
212	1372	"NP"	1
100	1287	"NP"	1
270	1339	"NP"	1
328	1265	"NP"	1
371	1182	"NP"	1
287	1242	"NP"	1
241	1239	"NP"	1
78	1260	"NP"	1
108	1171	"NP"	1
104	1346	"NP"	1
296	1051	"NP"	1
338	1055	"NP"	1
170	1291	"NP"	1
150	1056	"NP"	1
87	1201	"NP"	1
346	1088	"NP"	1
52	1137	"NP"	1
234	1173	"NP"	1
262	1384	"NP"	1
54	1387	"NP"	1
311	1327	"NP"	1
157	1150	"NP"	1
322	1181	"NP"	1
195	1105	"NP"	1
80	1177	"NP"	1
66	1210	"NP"	1
297	1047	"NP"	1
77	1284	"NP"	1
294	1372	"NP"	1
273	1151	"NP"	1
160	1243	"NP"	1
182	1045	"NP"	1
388	1231	"NP"	1
288	1225	"NP"	1
83	1130	"NP"	1
293	1318	"NP"	1
88	1303	"NP"	1
341	1210	"NP"	1
73	1054	"NP"	1
352	1266	"NP"	1
84	1172	"NP"	1
187	1264	"NP"	1
194	1250	"NP"	1
364	1120	"NP"	1
357	1324	"NP"	1
128	1020	"NP"	1
231	1122	"NP"	1
225	1127	"NP"	1
51	1120	"NP"	1
133	1271	"NP"	1
121	1002	"NP"	1
307	1281	"NP"	1
180	1213	"NP"	1
256	1384	"NP"	1
178	1111	"NP"	1
198	1028	"NP"	1
203	1355	"NP"	1
393	1072	"NP"	1
91	1153	"NP"	1
228	1307	"NP"	1
265	1096	"NP"	1
338	1317	"NP"	1
225	1185	"NP"	1
162	999	"NP"	1
169	999	"NP"	1
95	1184	"NP"	1
218	1380	"NP"	1
92	1088	"NP"	1
279	1118	"NP"	1
390	1122	"NP"	1
298	1242	"NP"	1
201	1127	"NP"	1
175	1010	"NP"	1
93	996	"NP"	1
270	991	"NP"	1
94	1009	"NP"	1
205	1100	"NP"	1
318	1381	"NP"	1
299	1177	"NP"	1
295	1149	"NP"	1
52	1352	"NP"	1
218	1164	"NP"	1
366	1202	"NP"	1
78	1144	"NP"	1
299	1196	"NP"	1
281	1106	"NP"	1
250	1361	"NP"	1
229	1374	"NP"	1
169	1092	"NP"	1
339	1345	"NP"	1
180	1264	"NP"	1
328	1043	"NP"	1
297	1117	"NP"	1
98	1068	"NP"	1
62	1322	"NP"	1
143	1338	"NP"	1
318	1196	"NP"	1
66	990	"NP"	1
91	1146	"NP"	1
119	1009	"NP"	1
277	1100	"NP"	1
117	1147	"NP"	1
82	1375	"NP"	1
196	1000	"NP"	1
241	1368	"NP"	1
101	1015	"NP"	1
386	1274	"NP"	1
249	996	"NP"	1
164	1163	"NP"	1
163	1295	"NP"	1
122	1090	"NP"	1
114	1348	"NP"	1
274	1177	"NP"	1
238	1022	"NP"	1
253	1206	"NP"	1
380	1157	"NP"	1
142	1375	"NP"	1
377	1109	"NP"	1
179	1216	"NP"	1
82	1062	"NP"	1
276	1296	"NP"	1
329	987	"NP"	1
391	1180	"NP"	1
393	1066	"NP"	1
370	1329	"NP"	1
187	1028	"NP"	1
365	1228	"NP"	1
171	1045	"NP"	1
350	1050	"NP"	1
164	1081	"NP"	1
244	1101	"NP"	1
224	1310	"NP"	1
74	1200	"NP"	1
53	1322	"NP"	1
107	1190	"NP"	1
352	1274	"NP"	1
218	1363	"NP"	1
102	1031	"NP"	1
206	1268	"NP"	1
174	1264	"NP"	1
356	1211	"NP"	1
177	1378	"NP"	1
80	1314	"NP"	1
171	1250	"NP"	1
284	1025	"NP"	1
169	1062	"NP"	1
72	1318	"NP"	1
343	1144	"NP"	1
105	1060	"NP"	1
187	991	"NP"	1
120	1157	"NP"	1
222	1071	"NP"	1
59	1236	"NP"	1
365	1186	"NP"	1
134	1021	"NP"	1
229	1021	"NP"	1
89	1075	"NP"	1
295	1254	"NP"	1
50	1338	"NP"	1
242	1229	"NP"	1
239	1038	"NP"	1
161	1363	"NP"	1
85	1088	"NP"	1
308	1115	"NP"	1
51	1277	"NP"	1
132	1077	"NP"	1
220	1174	"NP"	1
101	1373	"NP"	1
319	1110	"NP"	1
360	1031	"NP"	1
62	1353	"NP"	1
293	1221	"NP"	1
100	1188	"NP"	1
331	1025	"NP"	1
292	1036	"NP"	1
309	1115	"NP"	1
133	1070	"NP"	1
387	1088	"NP"	1
381	991	"NP"	1
76	1186	"NP"	1
96	1099	"NP"	1
143	1371	"NP"	1
195	1341	"NP"	1
63	1303	"NP"	1
281	1142	"NP"	1
218	1370	"NP"	1
389	1384	"NP"	1
158	1196	"NP"	1
299	1108	"NP"	1
227	1362	"NP"	1
110	1193	"NP"	1
66	1091	"NP"	1
52	1155	"NP"	1
257	1132	"NP"	1
113	1118	"NP"	1
198	1294	"NP"	1
240	1219	"NP"	1
58	1075	"NP"	1
327	1121	"NP"	1
365	1042	"NP"	1
52	1070	"NP"	1
152	1210	"NP"	1
134	1321	"NP"	1
89	1030	"NP"	1
60	1340	"NP"	1
130	1068	"NP"	1
257	1361	"NP"	1
277	1328	"NP"	1
76	1234	"NP"	1
352	1066	"NP"	1
71	1380	"NP"	1
278	1256	"NP"	1
96	1208	"NP"	1
153	1020	"NP"	1
57	1176	"NP"	1
363	1197	"NP"	1
287	1257	"NP"	1
115	1205	"NP"	1
253	1221	"NP"	1
186	1257	"NP"	1
249	1181	"NP"	1
207	1227	"NP"	1
343	1013	"NP"	1
304	1069	"NP"	1
61	1119	"NP"	1
118	1368	"NP"	1
88	1141	"NP"	1
261	1375	"NP"	1
204	1007	"NP"	1
296	1376	"NP"	1
365	1091	"NP"	1
234	1262	"NP"	1
300	1022	"NP"	1
229	1234	"NP"	1
168	1095	"NP"	1
176	1310	"NP"	1
362	1222	"NP"	1
265	1202	"NP"	1
88	1378	"NP"	1
324	1361	"NP"	1
135	1215	"NP"	1
287	1217	"NP"	1
226	1255	"NP"	1
335	1172	"NP"	1
128	1300	"NP"	1
79	1314	"NP"	1
386	1149	"NP"	1
325	991	"NP"	1
272	1088	"NP"	1
258	1211	"NP"	1
144	1139	"NP"	1
101	1273	"NP"	1
340	1318	"NP"	1
390	1249	"NP"	1
147	1156	"NP"	1
51	1231	"NP"	1
134	1310	"NP"	1
163	1220	"NP"	1
199	1338	"NP"	1
161	1338	"NP"	1
94	1272	"NP"	1
324	1125	"NP"	1
129	1251	"NP"	1
170	1336	"NP"	1
215	993	"NP"	1
152	1093	"NP"	1
188	1182	"NP"	1
271	1123	"NP"	1
346	1019	"NP"	1
370	1169	"NP"	1
373	989	"NP"	1
116	1002	"NP"	1
304	1341	"NP"	1
200	1374	"NP"	1
329	1317	"NP"	1
285	1043	"NP"	1
313	1055	"NP"	1
378	1099	"NP"	1
56	1259	"NP"	1
382	1262	"NP"	1
216	1176	"NP"	1
331	988	"NP"	1
327	1119	"NP"	1
364	1324	"NP"	1
277	1060	"NP"	1
394	1049	"NP"	1
97	1277	"NP"	1
165	1021	"NP"	1
100	1131	"NP"	1
145	1211	"NP"	1
255	1254	"NP"	1
329	1122	"NP"	1
72	1351	"NP"	1
374	1250	"NP"	1
355	1143	"NP"	1
131	1022	"NP"	1
69	1218	"NP"	1
79	1037	"NP"	1
146	1036	"NP"	1
192	1320	"NP"	1
172	1136	"NP"	1
262	1087	"NP"	1
187	1101	"NP"	1
